ID	NAME_PATH	SCORE
1	"Rihanna @associatedActs Chris_Brown associatedActs Nicki_Minaj"	91492340.333333
2	"Rihanna @associatedActs Chris_Brown associatedMusicalArtist Nicki_Minaj"	91492340.333333
3	"Rihanna @associatedActs Chris_Brown associatedBand Nicki_Minaj"	91492340.333333
4	"Rihanna @associatedMusicalArtist Chris_Brown associatedActs Nicki_Minaj"	91492340.333333
5	"Rihanna @associatedBand Chris_Brown associatedActs Nicki_Minaj"	91492340.333333
6	"Rihanna @associatedMusicalArtist Chris_Brown associatedBand Nicki_Minaj"	91492340.333333
7	"Rihanna @associatedMusicalArtist Chris_Brown associatedMusicalArtist Nicki_Minaj"	91492340.333333
8	"Rihanna @associatedBand Chris_Brown associatedBand Nicki_Minaj"	91492340.333333
9	"Rihanna @associatedBand Chris_Brown associatedMusicalArtist Nicki_Minaj"	91492340.333333
10	"Rihanna @associatedMusicalArtist Chris_Brown @associatedActs David_Guetta associatedBand Nicki_Minaj"	88519192.25
11	"Rihanna @associatedBand Chris_Brown @associatedActs David_Guetta associatedMusicalArtist Nicki_Minaj"	88519192.25
12	"Rihanna @associatedActs Chris_Brown @associatedMusicalArtist David_Guetta associatedBand Nicki_Minaj"	88519192.25
13	"Rihanna @associatedBand Chris_Brown @associatedBand David_Guetta associatedActs Nicki_Minaj"	88519192.25
14	"Rihanna @associatedMusicalArtist Chris_Brown @associatedMusicalArtist David_Guetta associatedBand Nicki_Minaj"	88519192.25
15	"Rihanna @associatedActs Akon associatedActs Eminem @associatedActs Sean_Anthony_(rapper) associatedActs Nicki_Minaj"	85973392.8
16	"Rihanna @associatedActs Akon associatedBand Eminem @associatedActs Sean_Anthony_(rapper) associatedActs Nicki_Minaj"	85973392.8
17	"Rihanna @associatedActs Akon associatedActs Eminem @associatedMusicalArtist Sean_Anthony_(rapper) associatedActs Nicki_Minaj"	85973392.8
18	"Rihanna @associatedActs Akon associatedBand Eminem @associatedActs Sean_Anthony_(rapper) associatedMusicalArtist Nicki_Minaj"	85973392.8
19	"Rihanna @associatedActs Akon associatedActs Eminem @associatedBand Sean_Anthony_(rapper) associatedBand Nicki_Minaj"	85973392.8
20	"Rihanna @associatedMusicalArtist Akon associatedActs Eminem @associatedActs Sean_Anthony_(rapper) associatedMusicalArtist Nicki_Minaj"	85973392.8
21	"Rihanna @associatedActs Akon associatedActs Eminem @associatedMusicalArtist Sean_Anthony_(rapper) associatedMusicalArtist Nicki_Minaj"	85973392.8
22	"Rihanna @associatedActs Akon associatedBand Eminem @associatedMusicalArtist Sean_Anthony_(rapper) associatedActs Nicki_Minaj"	85973392.8
23	"Rihanna @associatedActs Akon associatedMusicalArtist Eminem @associatedBand Sean_Anthony_(rapper) associatedActs Nicki_Minaj"	85973392.8
24	"Rihanna @associatedActs Akon associatedMusicalArtist Eminem @associatedMusicalArtist Sean_Anthony_(rapper) associatedBand Nicki_Minaj"	85973392.8
25	"Rihanna @associatedActs Akon associatedBand Eminem @associatedBand Sean_Anthony_(rapper) associatedMusicalArtist Nicki_Minaj"	85973392.8
26	"Rihanna @associatedActs Akon associatedBand Eminem @associatedBand Sean_Anthony_(rapper) associatedBand Nicki_Minaj"	85973392.8
27	"Rihanna @associatedActs Akon associatedBand Eminem @associatedMusicalArtist Sean_Anthony_(rapper) associatedBand Nicki_Minaj"	85973392.8
