ID	NAME_PATH	SCORE
1	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @screenplay The_Shop_Around_the_Corner director Ernst_Lubitsch"	6.617286
2	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @screenplay The_Shop_Around_the_Corner producer Ernst_Lubitsch"	6.617286
3	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer The_Shop_Around_the_Corner director Ernst_Lubitsch"	6.617286
4	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @screenplay The_Shop_Around_the_Corner director Ernst_Lubitsch"	6.617286
5	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @screenplay The_Shop_Around_the_Corner producer Ernst_Lubitsch"	6.617286
6	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer The_Shop_Around_the_Corner producer Ernst_Lubitsch"	6.617286
7	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @writer The_Shop_Around_the_Corner director Ernst_Lubitsch"	6.617286
8	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @writer The_Shop_Around_the_Corner producer Ernst_Lubitsch"	6.617286
9	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer The_Smiling_Lieutenant director Ernst_Lubitsch"	6.557286
10	"Miriam_Hopkins @starring The_Smiling_Lieutenant writer Samson_Raphaelson @screenplay Trouble_in_Paradise producer Ernst_Lubitsch"	6.557286
11	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer The_Smiling_Lieutenant writer Ernst_Lubitsch"	6.557286
12	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @writer The_Smiling_Lieutenant director Ernst_Lubitsch"	6.557286
13	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @writer The_Smiling_Lieutenant producer Ernst_Lubitsch"	6.557286
14	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer The_Merry_Widow director Ernst_Lubitsch"	6.497286
15	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer The_Merry_Widow producer Ernst_Lubitsch"	6.497286
16	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @writer The_Merry_Widow director Ernst_Lubitsch"	6.497286
17	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @writer The_Merry_Widow producer Ernst_Lubitsch"	6.497286
18	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @screenplay Angel director Ernst_Lubitsch"	6.477286
19	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @screenplay Angel producer Ernst_Lubitsch"	6.477286
20	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer Angel director Ernst_Lubitsch"	6.477286
21	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @screenplay Angel director Ernst_Lubitsch"	6.477286
22	"Miriam_Hopkins @starring Trouble_in_Paradise writer Samson_Raphaelson @screenplay Angel producer Ernst_Lubitsch"	6.477286
23	"Miriam_Hopkins @starring Trouble_in_Paradise screenplay Samson_Raphaelson @writer Angel producer Ernst_Lubitsch"	6.477286
